,game_idx,ai_treatment,hint_treatment,is_tutorial_game,reward,hit_goals,designed_goals,player0_move,player1_move
4395,337,1,1,False,4,"(1, 2)","(0, 2)","[1, 2, 1, 1, 1, 1, 1, 1]","[1, 3, 3, 3, 3, 4, 4, 4]"
4396,653,1,1,False,10,"(0, 2)","(0, 2)","[1, 3, 1, 1, 1]","[0, 0, 0, 0, 3]"
4397,649,1,1,False,10,"(0, 2)","(0, 2)","[1, 1, 3, 1, 1, 2, 4]","[0, 0, 0, 2, 2, 1, 2]"
4398,367,1,1,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 0, 2, 4, 4, 4]","[3, 3, 0, 0, 3, 3, 3, 3]"
4399,454,1,1,False,10,"(1, 3)","(1, 3)","[1, 3, 3, 3, 1]","[3, 3, 3, 0, 0]"
4400,922,1,1,False,-10,"(-1, 2)","(0, 2)","[0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 1, 1]","[1, 1, 2, 2, 2, 2, 1, 2, 1, 4, 4, 4]"
4401,161,1,1,False,-10,"(-1, -1)","(0, 2)","[2, 2, 0, 0, 0, 1, 3]","[1, 1, 2, 2, 2, 2, 2]"
4402,625,1,1,False,10,"(0, 2)","(0, 2)","[2, 0, 0, 0, 2, 2, 2, 2, 1, 1, 1, 2]","[1, 3, 3, 3, 3, 0, 0, 0, 0, 4, 4, 4]"
4403,714,1,1,False,10,"(1, 3)","(1, 3)","[3, 3, 0, 3, 0]","[0, 0, 0, 3, 4]"
4404,765,1,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 3, 3, 3, 3]","[2, 0, 2, 0, 4, 4, 4, 4]"
4405,982,1,1,False,10,"(0, 2)","(0, 2)","[2, 0, 0, 1, 1, 1, 2, 1]","[3, 0, 3, 0, 3, 0, 3, 4]"
4406,638,1,1,False,10,"(0, 2)","(0, 2)","[2, 1, 1, 1, 1, 3]","[0, 2, 2, 0, 4, 4]"
4407,224,1,1,False,-10,"(-1, -1)","(1, 3)","[3, 3, 0]","[2, 2, 1]"
4408,532,1,1,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2, 1]","[0, 0, 0, 3, 4]"
4409,829,1,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 3, 1, 1, 1, 1, 1, 2]","[2, 2, 0, 0, 0, 0, 2, 4, 4, 4]"
4410,531,1,1,False,10,"(0, 2)","(0, 2)","[3, 0, 0, 3, 0, 0]","[3, 3, 3, 0, 4, 4]"
4411,934,1,1,False,10,"(0, 2)","(0, 2)","[4, 2, 0, 0, 2, 2]","[0, 2, 2, 0, 4, 4]"
4412,846,1,1,False,4,"(0, 3)","(1, 3)","[0, 0, 3, 3, 4, 4, 4]","[1, 1, 3, 3, 1, 3, 3]"
4413,261,1,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 1, 3]","[2, 0, 0, 2, 4, 4]"
4414,115,1,1,False,-10,"(-1, -1)","(0, 2)","[2, 2, 1, 1, 1]","[1, 3, 3, 3, 3]"
4415,833,1,1,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2]","[3, 1, 1, 3]"
4416,565,1,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 1, 1, 1, 1, 1, 1, 0, 2, 2, 0, 2, 2, 2, 1, 1, 1]","[3, 1, 3, 3, 3, 0, 3, 0, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
4417,214,1,1,False,10,"(0, 2)","(0, 2)","[2, 1, 2, 2, 2, 2, 2, 0]","[0, 2, 0, 0, 0, 3, 3, 4]"
4418,125,1,1,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 0, 2, 2, 1, 2, 2, 0, 2, 2]","[0, 3, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4]"
4419,776,1,1,False,10,"(0, 2)","(0, 2)","[1, 3, 3, 3, 1, 4, 4]","[0, 2, 2, 0, 2, 2, 0]"
4420,231,1,1,False,10,"(1, 3)","(1, 3)","[0, 0, 0, 3, 4, 4, 4, 4, 4, 4]","[2, 0, 0, 0, 0, 0, 3, 3, 3, 3]"
4421,395,1,1,False,10,"(1, 3)","(1, 3)","[1, 3, 3, 3, 3, 0, 0]","[3, 1, 1, 1, 4, 4, 4]"
4422,1001,1,1,True,10,"(1, 3)","(1, 3)","[2, 2, 2, 2]","[0, 3, 3, 3]"
4423,1002,1,1,True,-10,"(-1, 2)","(0, 2)","[1, 1, 1, 1, 3, 3, 0, 0, 0, 0]","[1, 2, 1, 1, 3, 3, 4, 4, 4, 4]"
4424,1003,1,1,True,-10,"(-1, -1)","(0, 2)","[2, 0]","[1, 1]"
4425,516,1,1,False,4,"(1, 2)","(0, 2)","[1, 4, 4, 4, 4, 4, 4, 4]","[1, 1, 1, 3, 1, 3, 3, 3]"
4426,731,1,1,False,-10,"(-1, -1)","(1, 3)","[0, 1, 1, 1, 1, 3, 4]","[1, 1, 2, 1, 1, 2, 2]"
4427,295,1,1,False,-10,"(-1, -1)","(1, 3)","[2, 2, 2, 0, 2, 0, 0, 0, 4]","[3, 3, 3, 0, 0, 0, 2, 0, 0]"
4428,992,1,1,False,10,"(1, 3)","(1, 3)","[2, 2, 1, 2, 4, 4, 4]","[2, 2, 1, 1, 1, 1, 2]"
4429,253,1,1,False,4,"(0, 3)","(1, 3)","[2, 3, 0, 3, 3, 3]","[0, 3, 3, 0, 3, 4]"
4430,670,1,1,False,-10,"(-1, 2)","(0, 2)","[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2]","[0, 0, 0, 3, 3, 0, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
4431,804,1,1,False,10,"(0, 2)","(0, 2)","[2, 2, 1, 1, 1, 2, 0, 2]","[1, 1, 1, 1, 2, 2, 4, 4]"
4432,188,1,1,False,-10,"(-1, -1)","(1, 3)","[0, 1, 0, 0]","[3, 1, 1, 3]"
4433,581,1,1,False,0,"(-1, 2)","(0, 2)","[0, 0, 0, 3, 1, 3, 2, 3, 2, 2, 1, 1, 3, 3, 3, 3, 3, 0, 0, 0]","[0, 3, 3, 1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
4434,150,1,1,False,-10,"(-1, 3)","(1, 3)","[2, 2, 2, 2, 2, 1, 1, 1, 0, 0, 0, 0, 3, 3, 3, 3]","[0, 0, 0, 0, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
4435,592,1,1,False,4,"(1, 2)","(0, 2)","[2, 1, 2, 0, 0, 1, 1, 3, 3, 3, 1, 1, 3, 3, 3]","[1, 2, 2, 1, 1, 1, 2, 2, 4, 4, 4, 4, 4, 4, 4]"
4436,604,1,1,False,-10,"(-1, 3)","(1, 3)","[0, 0, 2, 2, 2, 3, 1, 1, 3]","[0, 0, 2, 2, 0, 0, 0, 2, 4]"
4437,838,1,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 3, 4, 4]","[2, 0, 0, 0, 3, 3]"
4438,714,1,1,False,10,"(1, 3)","(1, 3)","[3, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 1, 3]","[0, 0, 0, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
4439,391,1,1,False,10,"(1, 3)","(1, 3)","[0, 0, 0, 2]","[3, 3, 3, 3]"
4440,117,1,1,False,-10,"(-1, -1)","(0, 2)","[0, 2, 2]","[1, 3, 3]"
4441,521,1,1,False,-10,"(-1, 2)","(0, 2)","[1, 2, 2, 2, 2, 2]","[2, 0, 0, 2, 4, 4]"
4442,161,1,1,False,10,"(0, 2)","(0, 2)","[3, 3, 3, 3, 3, 0, 4]","[1, 1, 2, 2, 2, 2, 2]"
4443,734,1,1,False,10,"(0, 2)","(0, 2)","[1, 3, 3, 0, 0, 3, 3, 3, 3, 3, 2, 0]","[1, 2, 2, 1, 2, 2, 4, 4, 4, 4, 4, 4]"
4444,835,1,1,False,4,"(1, 2)","(0, 2)","[3, 1, 0, 1, 1, 1, 1, 1, 1, 2]","[1, 1, 3, 3, 4, 4, 4, 4, 4, 4]"
4445,233,1,1,False,-10,"(-1, 2)","(0, 2)","[1, 3, 3, 3, 3, 3, 3, 1, 1, 3, 1]","[1, 2, 1, 1, 3, 1, 4, 4, 4, 4, 4]"
4446,636,1,1,False,-10,"(-1, -1)","(1, 3)","[2, 3, 3, 0, 4]","[1, 1, 1, 3, 3]"
4447,947,1,1,False,-10,"(-1, -1)","(0, 2)","[0, 0, 0, 1, 3, 3, 1]","[2, 2, 0, 0, 0, 2, 0]"
4448,93,1,1,False,-10,"(-1, 3)","(1, 3)","[1, 2, 2, 1, 3, 2]","[0, 0, 0, 0, 2, 4]"
4449,242,1,1,False,-10,"(-1, 2)","(0, 2)","[3, 1, 3, 3, 3, 3, 0, 0, 3, 0]","[3, 3, 3, 1, 4, 4, 4, 4, 4, 4]"
4450,433,1,1,False,-10,"(-1, 3)","(1, 3)","[3, 0, 0, 2, 2, 1, 2, 2, 2]","[1, 1, 1, 2, 2, 2, 4, 4, 4]"
4451,222,1,1,False,-10,"(-1, -1)","(0, 2)","[1, 3, 3, 3, 2, 4]","[1, 1, 3, 1, 1, 2]"
4452,378,1,1,False,-10,"(-1, -1)","(1, 3)","[3, 1, 1, 1, 1, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 2, 2]"
4453,348,1,1,False,10,"(1, 3)","(1, 3)","[0, 2, 1, 2, 2, 2, 4]","[3, 0, 0, 0, 0, 0, 2]"
4454,667,1,1,False,-10,"(-1, 3)","(1, 3)","[3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 2, 0, 2]","[0, 0, 0, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]"
4455,1001,0,1,True,10,"(1, 3)","(1, 3)","[2, 2, 2, 2]","[0, 3, 3, 3]"
4456,1002,0,1,True,10,"(0, 2)","(0, 2)","[3, 1, 3, 3, 3, 3, 3]","[1, 2, 1, 1, 3, 3, 4]"
4457,1003,0,1,True,10,"(0, 2)","(0, 2)","[0, 3, 3, 3, 3, 3, 0, 0, 0, 0]","[1, 1, 3, 3, 3, 4, 4, 4, 4, 4]"
4458,628,0,1,False,10,"(1, 3)","(1, 3)","[1, 2, 2, 2, 2, 4]","[0, 2, 2, 1, 1, 2]"
4459,118,0,1,False,10,"(1, 3)","(1, 3)","[1, 1, 1, 1, 3]","[0, 0, 2, 0, 0]"
4460,459,0,1,False,10,"(1, 3)","(1, 3)","[2, 2, 2, 0, 2, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 3]"
4461,251,0,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 3, 3, 3, 3]","[0, 3, 0, 3, 3, 4, 4, 4]"
4462,287,0,1,False,4,"(1, 2)","(0, 2)","[2, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 4, 4]"
4463,707,0,1,False,4,"(0, 3)","(1, 3)","[0, 0, 0, 4]","[1, 3, 3, 3]"
4464,319,0,1,False,10,"(0, 2)","(0, 2)","[3, 0, 0, 0, 0, 0, 1, 2]","[1, 2, 1, 2, 4, 4, 4, 4]"
4465,353,0,1,False,10,"(0, 2)","(0, 2)","[2, 0, 0, 0, 0, 4, 4]","[1, 1, 1, 3, 1, 3, 3]"
4466,25,0,1,False,4,"(0, 3)","(1, 3)","[2, 4, 4, 4, 4]","[1, 1, 1, 2, 2]"
4467,602,0,1,False,4,"(1, 2)","(0, 2)","[0, 0, 0, 0, 2, 0, 2, 0, 0, 2]","[2, 2, 0, 0, 4, 4, 4, 4, 4, 4]"
4468,366,0,1,False,-10,"(-1, -1)","(0, 2)","[2, 2, 0, 0, 2, 4]","[1, 1, 2, 2, 1, 1]"
4469,271,0,1,False,4,"(1, 2)","(0, 2)","[2, 2, 2, 2, 2, 2, 1, 3, 4, 4]","[1, 1, 1, 3, 3, 3, 3, 3, 3, 3]"
4470,18,0,1,False,10,"(1, 3)","(1, 3)","[1, 3, 3, 3, 3, 0, 4, 4, 4, 4, 4]","[1, 2, 1, 2, 2, 2, 0, 0, 0, 2, 2]"
4471,801,0,1,False,-10,"(-1, -1)","(0, 2)","[1, 2, 2]","[0, 3, 0]"
4472,691,0,1,False,4,"(1, 2)","(0, 2)","[0, 1, 1, 4, 4, 4, 4]","[0, 0, 0, 3, 3, 3, 3]"
4473,237,0,1,False,10,"(1, 3)","(1, 3)","[2, 2, 0, 0, 0, 3, 0, 0, 0, 3]","[2, 1, 2, 2, 2, 2, 1, 4, 4, 4]"
4474,307,0,1,False,4,"(0, 3)","(1, 3)","[3, 3, 3, 1, 4]","[1, 1, 1, 3, 3]"
4475,424,0,1,False,4,"(1, 2)","(0, 2)","[0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 2, 0, 0]","[1, 1, 1, 3, 1, 1, 3, 4, 4, 4, 4, 4, 4]"
4476,182,0,1,False,10,"(0, 2)","(0, 2)","[2, 0, 0, 0, 0, 4, 4, 4, 4]","[2, 1, 1, 2, 2, 2, 1, 2, 2]"
4477,77,0,1,False,4,"(1, 2)","(0, 2)","[0, 0, 0, 0, 0, 1, 3, 3]","[2, 0, 2, 2, 1, 1, 4, 4]"
4478,982,0,1,False,10,"(0, 2)","(0, 2)","[2, 2, 1, 1, 4, 4, 4]","[3, 0, 3, 0, 3, 0, 3]"
4479,382,0,1,False,10,"(1, 3)","(1, 3)","[0, 0, 2, 2, 2, 2, 2, 2]","[0, 2, 2, 2, 1, 2, 4, 4]"
4480,651,0,1,False,10,"(0, 2)","(0, 2)","[0, 2, 2, 2, 2, 1, 2, 2, 2]","[0, 0, 2, 0, 4, 4, 4, 4, 4]"
4481,394,0,1,False,10,"(0, 2)","(0, 2)","[1, 2, 2, 2, 2, 2, 2, 3, 3, 0, 0]","[1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4]"
4482,820,0,1,False,4,"(1, 2)","(0, 2)","[0, 0, 0, 0, 0, 0, 1, 3, 3, 3, 3]","[1, 1, 2, 2, 4, 4, 4, 4, 4, 4, 4]"
4483,146,0,1,False,10,"(1, 3)","(1, 3)","[0, 0, 0, 0, 0, 0, 1, 1, 1, 2]","[1, 2, 2, 2, 4, 4, 4, 4, 4, 4]"
4484,569,0,1,False,10,"(1, 3)","(1, 3)","[3, 3, 0, 3, 3, 0, 4, 4, 4]","[1, 2, 1, 1, 1, 1, 1, 2, 2]"
4485,552,0,1,False,10,"(1, 3)","(1, 3)","[2, 0, 0, 0]","[0, 2, 2, 0]"
4486,580,0,1,False,4,"(0, 3)","(1, 3)","[0, 2, 2, 2, 2, 2, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 3, 3, 4]"
4487,43,0,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 3, 3, 0]","[0, 0, 0, 0, 3, 4]"
4488,1001,1,1,True,10,"(1, 3)","(1, 3)","[2, 2, 2, 2]","[0, 3, 3, 3]"
4489,1002,1,1,True,4,"(1, 2)","(0, 2)","[3, 3, 3, 0, 0, 0, 2, 2, 3, 3, 3, 3, 3, 3, 1, 1]","[1, 2, 1, 1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
4490,1003,1,1,True,10,"(0, 2)","(0, 2)","[0, 0, 3, 3, 0, 3, 3, 3, 0, 0]","[1, 1, 3, 3, 3, 4, 4, 4, 4, 4]"
4491,626,1,1,False,0,"(-1, 2)","(0, 2)","[3, 2, 2, 1, 1, 3, 1, 1, 0, 0, 1, 3, 2, 0, 2, 2, 0, 3, 0, 3]","[0, 0, 0, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 4, 4, 4, 4, 4, 4]"
4492,957,1,1,False,4,"(1, 2)","(0, 2)","[1, 0, 0, 0, 0, 2, 0, 1, 3, 1, 1, 2, 1, 1, 1, 1]","[1, 2, 2, 2, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
4493,140,1,1,False,-10,"(-1, 2)","(0, 2)","[0, 1, 2, 2, 0, 0, 0, 2, 2, 0]","[0, 0, 0, 0, 0, 0, 3, 4, 4, 4]"
4494,952,1,1,False,-10,"(-1, -1)","(0, 2)","[0, 2, 1, 1, 2, 1, 4, 4, 4]","[2, 1, 2, 2, 2, 2, 1, 2, 1]"
4495,545,1,1,False,10,"(0, 2)","(0, 2)","[0, 2, 2, 2, 1, 1, 2, 2]","[1, 1, 2, 2, 2, 4, 4, 4]"
4496,351,1,1,False,-10,"(-1, -1)","(0, 2)","[0, 3, 3, 2, 3, 1, 3, 4, 4, 4, 4]","[0, 2, 2, 0, 0, 2, 2, 0, 0, 3, 3]"
4497,632,1,1,False,4,"(0, 3)","(1, 3)","[0, 2, 2, 1, 1, 2, 2]","[2, 2, 2, 2, 2, 4, 4]"
4498,881,1,1,False,10,"(0, 2)","(0, 2)","[1, 0, 2, 2, 2, 3, 1, 1]","[1, 1, 1, 1, 1, 2, 4, 4]"
4499,304,1,1,False,10,"(0, 2)","(0, 2)","[0, 2, 3, 3, 0, 0, 0, 0]","[1, 1, 3, 3, 3, 3, 4, 4]"
4500,911,1,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 3, 3, 3, 2, 2, 1, 1, 3, 3, 3, 0]","[1, 2, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
4501,935,1,1,False,10,"(0, 2)","(0, 2)","[0, 1, 3, 3, 3, 0, 0, 0, 0, 0, 2]","[2, 2, 1, 2, 1, 2, 2, 4, 4, 4, 4]"
4502,38,1,1,False,10,"(0, 2)","(0, 2)","[0, 3, 3, 3, 1, 2, 2, 2, 1, 2, 2, 1, 1]","[0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
4503,979,1,1,False,4,"(0, 3)","(1, 3)","[0, 0, 2, 4, 4, 4, 4]","[0, 0, 0, 0, 3, 3, 3]"
4504,425,1,1,False,4,"(0, 3)","(1, 3)","[2, 2, 2, 2, 3, 3, 1]","[1, 1, 1, 1, 1, 2, 4]"
4505,848,1,1,False,10,"(1, 3)","(1, 3)","[1, 1, 1, 1, 3, 3, 3, 3, 3, 3]","[0, 0, 0, 2, 2, 4, 4, 4, 4, 4]"
4506,773,1,1,False,10,"(0, 2)","(0, 2)","[3, 3, 0, 0, 3, 1]","[0, 2, 2, 2, 4, 4]"
4507,765,1,1,False,-10,"(-1, -1)","(0, 2)","[0, 3, 3, 3]","[2, 0, 2, 0]"
4508,79,1,1,False,10,"(1, 3)","(1, 3)","[2, 3, 2, 3, 1, 3, 1, 1, 3, 1, 4]","[2, 0, 2, 2, 2, 1, 2, 2, 0, 0, 0]"
4509,833,1,1,False,-10,"(-1, -1)","(0, 2)","[0, 0, 0, 2]","[3, 1, 1, 3]"
4510,124,1,1,False,4,"(1, 2)","(0, 2)","[3, 3, 2, 2, 2, 3, 3, 0, 0, 0, 0, 2]","[2, 2, 1, 1, 1, 2, 2, 1, 4, 4, 4, 4]"
4511,318,1,1,False,10,"(1, 3)","(1, 3)","[0, 0, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 2, 0, 2, 0, 0, 3, 3, 3, 3]"
4512,236,1,1,False,-10,"(-1, 2)","(0, 2)","[3, 1, 1, 0, 2, 2]","[0, 2, 2, 2, 2, 4]"
4513,897,1,1,False,10,"(1, 3)","(1, 3)","[0, 0, 2, 2, 2, 1, 2]","[3, 3, 3, 3, 3, 4, 4]"
4514,939,1,1,False,10,"(1, 3)","(1, 3)","[1, 1, 0, 1, 0, 0, 3, 1, 3, 3, 1, 3]","[1, 1, 1, 3, 1, 3, 1, 4, 4, 4, 4, 4]"
4515,815,1,1,False,-10,"(-1, -1)","(0, 2)","[0, 0, 3, 4, 4, 4, 4]","[1, 2, 2, 0, 0, 0, 2]"
4516,559,1,1,False,4,"(1, 2)","(0, 2)","[0, 2, 4, 4, 4, 4, 4]","[1, 1, 3, 1, 1, 1, 1]"
4517,677,1,1,False,-10,"(-1, -1)","(1, 3)","[2, 0, 2, 2]","[3, 3, 3, 3]"
4518,479,1,1,False,4,"(0, 3)","(1, 3)","[3, 3, 1, 4, 4, 4]","[3, 1, 1, 1, 1, 2]"
4519,695,1,1,False,4,"(1, 2)","(0, 2)","[3, 3, 4, 4, 4]","[1, 1, 1, 1, 2]"
4520,381,1,1,False,4,"(1, 2)","(0, 2)","[0, 0, 3, 0, 0, 0, 0, 0, 3, 3]","[0, 0, 0, 3, 3, 3, 3, 1, 4, 4]"
4521,1001,0,1,True,10,"(1, 3)","(1, 3)","[2, 2, 2, 2]","[0, 3, 3, 3]"
4522,1002,0,1,True,4,"(1, 2)","(0, 2)","[3, 3, 3, 0, 0, 0, 3, 2, 2, 3, 3, 3, 3, 3, 1, 1]","[1, 2, 1, 1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
4523,1003,0,1,True,-10,"(-1, -1)","(0, 2)","[2, 0]","[1, 1]"
4524,751,0,1,False,10,"(1, 3)","(1, 3)","[3, 0, 1, 2, 2, 1, 2, 3, 0, 3, 0, 0, 1, 1, 1, 3, 3, 1]","[2, 1, 1, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
4525,901,0,1,False,-10,"(-1, -1)","(0, 2)","[1, 2, 3, 3, 3, 4, 4, 4, 4, 4]","[1, 1, 1, 1, 2, 1, 2, 1, 1, 3]"
4526,249,0,1,False,10,"(0, 2)","(0, 2)","[3, 3, 1, 1, 3, 3, 3, 3, 3, 2, 2, 0]","[0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 4, 4]"
4527,222,0,1,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 3]","[1, 1, 3, 1, 1, 2, 4, 4, 4, 4, 4, 4]"
4528,68,0,1,False,4,"(0, 3)","(1, 3)","[3, 3, 1, 3, 3, 1, 1, 1, 1]","[3, 1, 3, 3, 3, 1, 3, 4, 4]"
4529,939,0,1,False,10,"(1, 3)","(1, 3)","[1, 0, 3, 3, 1, 1, 3, 3]","[1, 1, 1, 3, 1, 3, 1, 4]"
4530,293,0,1,False,10,"(0, 2)","(0, 2)","[1, 2, 3, 3, 0, 2, 0, 0, 0, 3]","[1, 2, 1, 2, 2, 4, 4, 4, 4, 4]"
4531,537,0,1,False,-10,"(-1, -1)","(1, 3)","[2, 2, 4]","[3, 3, 3]"
4532,924,0,1,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2, 2, 0, 0, 2, 2, 3, 3, 3, 3]","[3, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 4, 4]"
4533,41,0,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 3, 3, 4]","[0, 0, 0, 3, 0, 0]"
4534,758,0,1,False,10,"(1, 3)","(1, 3)","[2, 1, 3, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3, 4, 4, 4]"
4535,843,0,1,False,4,"(0, 3)","(1, 3)","[3, 2, 1, 1, 1, 2, 1, 1, 1, 3]","[1, 3, 3, 3, 3, 3, 3, 3, 4, 4]"
4536,32,0,1,False,10,"(0, 2)","(0, 2)","[1, 1, 0, 0, 0, 0, 0, 0, 3, 1]","[1, 1, 1, 2, 1, 1, 2, 2, 4, 4]"
4537,391,0,1,False,10,"(1, 3)","(1, 3)","[1, 0, 0, 0, 0, 2]","[3, 3, 3, 3, 4, 4]"
4538,825,0,1,False,10,"(1, 3)","(1, 3)","[1, 1, 0, 0, 0, 2, 2, 1, 1, 1, 2, 2]","[1, 1, 2, 1, 1, 2, 2, 2, 2, 4, 4, 4]"
4539,650,0,1,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2, 1]","[1, 1, 2, 1, 4]"
4540,176,0,1,False,-10,"(-1, 2)","(0, 2)","[0, 0, 0, 0, 0, 0, 2, 2]","[0, 0, 0, 2, 2, 2, 4, 4]"
4541,991,0,1,False,4,"(1, 2)","(0, 2)","[1, 1, 1, 1, 1, 1, 3, 3]","[3, 0, 0, 0, 0, 3, 3, 3]"
4542,199,0,1,False,-10,"(-1, -1)","(1, 3)","[1, 1, 0, 0, 0, 1, 2, 1, 2, 2, 2]","[1, 1, 2, 2, 2, 1, 1, 1, 1, 3, 3]"
4543,356,0,1,False,10,"(0, 2)","(0, 2)","[3, 3, 3, 3]","[3, 0, 0, 0]"
4544,52,0,1,False,10,"(0, 2)","(0, 2)","[3, 3, 0, 0, 0, 0, 3]","[1, 1, 3, 3, 4, 4, 4]"
4545,959,0,1,False,10,"(0, 2)","(0, 2)","[3, 0, 0, 2, 3, 3, 3]","[0, 0, 0, 2, 2, 2, 4]"
4546,619,0,1,False,10,"(1, 3)","(1, 3)","[0, 0, 0, 0, 2]","[0, 0, 0, 3, 3]"
4547,805,0,1,False,4,"(0, 3)","(1, 3)","[0, 0, 0, 3, 3, 3, 4, 4]","[3, 1, 1, 1, 1, 1, 1, 2]"
4548,382,0,1,False,10,"(1, 3)","(1, 3)","[2, 3, 1, 1, 1, 2, 2, 2, 1, 2, 2, 0, 0, 3, 0, 0, 0, 0, 2, 2]","[0, 2, 2, 2, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
4549,912,0,1,False,4,"(0, 3)","(1, 3)","[0, 4, 4, 4]","[3, 3, 3, 0]"
4550,368,0,1,False,4,"(1, 2)","(0, 2)","[0, 0, 0, 0, 2, 2, 2]","[1, 1, 1, 2, 2, 2, 4]"
4551,773,0,1,False,10,"(0, 2)","(0, 2)","[3, 3, 3, 0]","[0, 2, 2, 2]"
4552,812,0,1,False,10,"(0, 2)","(0, 2)","[0, 1, 1, 2, 0, 2, 2, 2, 1, 1, 1, 2]","[0, 2, 0, 0, 0, 0, 2, 2, 0, 4, 4, 4]"
4553,519,0,1,False,4,"(0, 3)","(1, 3)","[2, 2, 0, 3, 0, 3, 1]","[0, 0, 3, 3, 3, 4, 4]"
4554,1001,2,1,True,10,"(1, 3)","(1, 3)","[2, 2, 2, 2]","[0, 3, 3, 3]"
4555,1002,2,1,True,10,"(0, 2)","(0, 2)","[1, 3, 3, 3, 3, 3, 3]","[0, 1, 2, 1, 1, 3, 3]"
4556,1003,2,1,True,10,"(0, 2)","(0, 2)","[0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0, 2]","[0, 0, 1, 1, 1, 1, 2, 3, 3, 3, 4, 4]"
4557,907,2,1,False,4,"(0, 3)","(1, 3)","[1, 2, 4, 4]","[1, 2, 2, 2]"
4558,788,2,1,False,10,"(0, 2)","(0, 2)","[3, 3, 3, 3, 3, 2, 0]","[1, 1, 3, 3, 3, 1, 4]"
4559,437,2,1,False,10,"(1, 3)","(1, 3)","[1, 2, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 3, 3, 3, 3, 4]"
4560,763,2,1,False,10,"(0, 2)","(0, 2)","[3, 1, 1, 1, 2, 2, 2]","[0, 0, 1, 2, 1, 1, 1]"
4561,206,2,1,False,4,"(1, 2)","(0, 2)","[3, 4, 4, 4, 4, 4]","[1, 1, 3, 3, 3, 1]"
4562,759,2,1,False,4,"(1, 2)","(0, 2)","[1, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 0, 0, 0, 4, 4, 4, 4, 4]"
4563,874,2,1,False,10,"(1, 3)","(1, 3)","[1, 1, 0, 3, 3, 1]","[1, 2, 2, 1, 4, 4]"
4564,556,2,1,False,4,"(1, 2)","(0, 2)","[0, 4, 4, 4, 4, 4, 4, 4]","[1, 1, 2, 2, 0, 2, 0, 0]"
4565,571,2,1,False,4,"(1, 2)","(0, 2)","[1, 4, 4, 4, 4, 4]","[1, 1, 1, 1, 1, 3]"
